inputs,preds,labels
"Ngay lúc này , có thể bạn đang nghĩ , "" Ồ , điều này thật tuyệt vời "" hay , "" Ồ , cô ấy mới ngốc làm sao "" nhưng tất cả thời gian này , tôi đã thật sự nói về bạn .","Right now, you might be thinking, "" Oh, this is great, "" or, "" Oh, how stupid is she, "" but all this time, I've really been talking about you","Right now , maybe you 're thinking , "" Wow , this is fascinating , "" or , "" Wow , how stupid was she , "" but this whole time , I 've actually been talking about you ."
Tôi chắc rằng bạn trong số những người đang nghe tôi nói lúc này là những người đang bị ngược đãi hoặc những người đã bị ngược đãi khi con nhỏ hoặc những người tự ngược đãi chính mình,I'm sure you're among those who are listening to me right now who are being abused or who have been abused when they're little kids or people who abuse themselves.,I promise you there are several people listening to me right now who are currently being abused or who were abused as children or who are abusers themselves .
"sự ngược đãi có thể ảnh hưởng đến con gái bạn , em gái của bạn , người bạn thân nhất của bạn ngay lúc này .","And abuse can affect your daughter, your sister, your best friend right now.","Abuse could be affecting your daughter , your sister , your best friend right now ."
Tôi có thể kết thúc câu chuyện tình yêu điên rồ của tôi bằng cách phá tan sự im lặng .,I can end my crazy love story by breaking the silence.,I was able to end my own crazy love story by breaking the silence .
Tôi đang đập tan sự im lặng hôm nay .,I'm breaking silence today.,I 'm still breaking the silence today .
"Đây là cách tôi giúp những nạn nhân khác , và đây là yêu cầu cuối cùng của tôi","This is how I'm going to help other victims, and this is my final request.","It 's my way of helping other victims , and it 's my final request of you ."
Hãy kể về những gì bạn được nghe ở đây .,Let's talk about what you've heard here.,Talk about what you heard here .
Sự ngược đãi chỉ đáng sợ trong im lặng .,The abuse was only frightening in silence.,Abuse thrives only in silence .
Bạn có sức mạnh để kết thúc bạo lực gia đình đơn giản bằng cách rọi vào đó một tia sáng .,You have the power to end domestic violence simply by lighting up a flash of light on it.,You have the power to end domestic violence simply by shining a spotlight on it .
Chúng ta những nạn nhân cần đến tất cả mọi người .,We need all the victims.,We victims need everyone .
Chúng ta cần các bạn để thấu hiểu bí mật của bạo lực gia đình .,We need you to understand the secret of domestic violence.,We need every one of you to understand the secrets of domestic violence .
"soi roi sự ngược đãi ánh sáng của ngày hôm nay bằng cách nói về nó với những đứa trẻ của bạn , những đồng nghiệp của bạn , bạn bè và gia đình bạn .","Watch this day's abuse of light by talking about it to your kids, your colleagues, your friends and your family.","Show abuse the light of day by talking about it with your children , your coworkers , your friends and family ."
"Viết lại cuộc đời họ như nhưng người hạnh phúc , đáng yêu với tương lai rộng mở .","Rewriting their lives as happy, lovely people with an open future.","Recast survivors as wonderful , lovable people with full futures ."
"Nhận biết những tín hiệu sớm của bạo lực và những dối trá của lương tâm , giảm nó xuống , chỉ cho nạn nhân lối ra an toàn .","Be aware of early signs of violence and the lies of conscience, reduce them, show victims a safe way out.","Recognize the early signs of violence and conscientiously intervene , deescalate it , show victims a safe way out ."
Cùng nhau chúng ta có thể làm cho giường ngủ của chúng ta bàn ăn và gia đình của chúng ta trở nên những ốc đảo bình yên và an toàn,"Together, we can make our beds, our dining tables, and our families become safe and peaceful oasiss.","Together we can make our beds , our dinner tables and our families the safe and peaceful oases they should be ."
Cảm ơn,Thank you.,Thank you .
Tôi muốn nói chuyện với các bạn về một nhóm động vật rất đặc biệt,I want to talk to you about a very special group of animals.,I would like to talk to you about a very special group of animals .
"Hiện có khoảng 10,000 loài chim trên thế giới .","There are 10,000 species of birds in the world right now.","There are 10,000 species of birds in the world ."
Kền kền là một trong những nhóm chim bị đe doạ nghiêm trọng nhất,The vultures are one of the most endangered groups of birds.,Vultures are amongst the most threatened group of birds .
"Khi bạn thấy một con kền lền như thế này , điều đầu tiên hiện ra trong đầu bạn đó là , đây là những sinh vật thật kinh tởm , xấu xí , tham ăn và chỉ nhắm đến thịt bạn , liên tưởng đến những chính trị gia nhỉ .","When you see a vulture like this, the first thing that comes to mind is, these are creatures that are disgusting, ugly, greedy, who are only aiming at your meat, about politicians.","When you see a vulture like this , the first thing that comes to your mind is , these are disgusting , ugly , greedy creatures that are just after your flesh , associated with politicians ."
"Tôi muốn thay đổi sự nhận thức đó . Tôi muốn thay đổi những cảm giác mà bạn dành cho những chú chim này , vì chúng cần đến sự thương cảm của chúng ta . Chúng thật sự rất cần .","I want to change that perception. I want to change what you feel for these birds, because they need our compassion. They really need it.","I want to change that perception . I want to change those feelings you have for these birds , because they need our sympathy . They really do ."
Tôi sẽ nói cho bạn biết tại sao .,I 'll tell you why.,And I 'll tell you why .
"Trước tiên , tại sao chúng lại có ấn tượng xấu như vậy ?","First of all, why do they have such a bad impression?","First of all , why do they have such a bad press ?"
"Khi Charles Darwin vượt qua Thái Bình Dương năm 1832 từ tàu Beagle , ông thấy những con kền kền Thổ Nhĩ Kỳ , Ông nói , "" Những con chim này thật kinh tởm với cái đầu trọc đỏ chói được tạo ra để hoan hỉ trong hôi thối","When Charles Darwin crossed the Pacific in 1832 from the Vermeer, he saw the vultures, and he said, "" These birds are disgusting, with this bright red head that's been created to smell good.","When Charles Darwin went across the Atlantic in 1832 on the Beagle , he saw the turkey vulture , and he said , "" These are disgusting birds with bald scarlet heads that are formed to revel in putridity . """
